inst_purp,cam_cnt,inst_ym,lon,lat
생활방범,1,201106,127.0671336,37.3911278
생활방범,3,201607,127.14304,37.3671
생활방범,1,201106,127.0853443,37.3906759
생활방범,5,201210,127.16169,37.44018
생활방범,5,201711,127.16673,37.44105
생활방범,3,201310,127.1634391,37.4592823
생활방범,4,201411,127.1249716,37.3594226
생활방범,5,201411,127.1326579,37.436791
생활방범,4,201106,127.109564,37.394631
생활방범,5,201403,127.0989024,37.3459063
생활방범,4,202012,127.120358,37.398537
생활방범,5,200905,127.11594,37.37077
생활방범,5,202201,127.1531095,37.445798
생활방범,3,201412,127.1271513,37.3587953
생활방범,4,201912,127.141667,37.450159
생활방범,1,201411,127.07219,37.39309
생활방범,4,202112,127.16548,37.45675
생활방범,5,201310,127.1408352,37.4385131
생활방범,5,201611,127.1573,37.44828
생활방범,4,202007,127.117961,37.341065
생활방범,4,202007,127.159857,37.45731
생활방범,5,201909,127.11469,37.34638
생활방범,5,201210,127.11729,37.33745
생활방범,3,202012,127.118114,37.421705
생활방범,5,201310,127.1440787,37.4430747
교통단속,1,201106,127.10168,37.37555
생활방범,4,202012,127.117208,37.421743
생활방범,3,202208,127.12197,37.439689
생활방범,3,201812,127.14492,37.43762
생활방범,5,201909,127.10596,37.37089
생활방범,5,201411,127.1120362,37.3476405
생활방범,2,202007,127.147714,37.429998
생활방범,4,201709,127.12547,37.41433
생활방범,3,202111,127.071023,37.364905
생활방범,5,201004,127.1647961,37.4341518
생활방범,3,201310,127.1247567,37.3605953
생활방범,4,200905,127.1484621,37.443506
생활방범,4,201602,127.10401,37.42056
생활방범,5,201106,127.1183055,37.3995763
생활방범,3,202012,127.130693,37.391311
교통단속,1,200608,127.15033,37.44203
교통단속,1,201106,127.10191,37.37743
생활방범,3,200810,127.1504771,37.4153457
생활방범,5,202012,127.106163,37.35674
생활방범,4,201009,127.1012514,37.4441493
교통단속,1,201604,127.12586,37.41693
생활방범,1,201106,127.0854998,37.3961412
생활방범,5,201609,127.15996,37.43749
생활방범,4,201810,127.10211,37.37907
생활방범,1,201106,127.0687021,37.3896192
생활방범,4,202207,127.12436,37.43666
생활방범,5,201310,127.13794,37.43902
교통단속,1,200809,127.10769,37.34997
생활방범,5,200905,127.1413804,37.4421436
생활방범,5,201810,127.14073,37.44129
생활방범,5,201106,127.0891759,37.3900433
생활방범,5,200905,127.11886,37.36609
생활방범,4,202007,127.1137,37.382643
생활방범,3,202009,127.152704,37.441798
생활방범,4,202004,127.0978,37.4291
생활방범,5,201411,127.16758,37.45966
생활방범,4,201004,127.17003,37.43957
생활방범,4,201411,127.1697,37.44723
생활방범,5,202208,127.1387056,37.4392423
생활방범,3,202204,127.1281403,37.4365412
생활방범,3,201310,127.1368445,37.3794532
생활방범,3,202111,127.070628,37.36691
생활방범,5,202208,127.122802,37.379728
차량방범,1,201004,127.17937,37.43436
생활방범,5,201106,127.1051797,37.3976792
생활방범,5,201912,127.12543,37.40092
생활방범,3,202112,127.13236,37.3993
생활방범,5,202208,127.112674,37.355489
생활방범,5,200905,127.15488,37.44062
생활방범,3,202007,127.130181,37.365798
생활방범,1,201106,127.0759395,37.3931889
생활방범,5,202208,127.16624,37.46168
생활방범,4,202111,127.0691,37.36723
생활방범,5,201909,127.11329,37.37084
교통단속,1,200911,127.14451,37.43946
생활방범,4,202112,127.15753,37.45948
교통정보수집,1,201111,127.148547,37.368777
생활방범,4,201412,127.147048,37.3688009
생활방범,1,201106,127.0701335,37.3866496
생활방범,5,202012,127.135047,37.44433
생활방범,1,201106,127.1109448,37.4040861
생활방범,5,201511,127.12053,37.43987
생활방범,3,201112,127.1546002,37.4387332
교통정보수집,1,201111,127.129113,37.433693
생활방범,1,201106,127.0847629,37.3887221
생활방범,5,201004,127.1222351,37.3930745
생활방범,5,200905,127.1264049,37.3648336
생활방범,4,202106,127.118718,37.37406
생활방범,4,202112,127.1253,37.44434
생활방범,5,202201,127.12387,37.42008
생활방범,4,202111,127.069078,37.361511
생활방범,5,202106,127.16367,37.43773
생활방범,5,202007,127.14573,37.44456
생활방범,3,201106,127.1165628,37.4058219
교통단속,1,200801,127.14333,37.43502
생활방범,4,202106,127.15272,37.43761
생활방범,5,200905,127.1491525,37.4376658
생활방범,6,201909,127.13885,37.41131
생활방범,5,201909,127.15987,37.45439
생활방범,4,201812,127.17022,37.45219
생활방범,5,202007,127.107193,37.361629
생활방범,5,202111,127.070283,37.368915
생활방범,4,202007,127.091569,37.437463
생활방범,4,201711,127.1648,37.43332
교통단속,1,201903,127.1291925,37.42960209
생활방범,5,201106,127.1168241,37.3961778
생활방범,4,202106,127.119513,37.351384
생활방범,2,201510,127.1149306,37.3730726
생활방범,5,201310,127.1615992,37.4351506
교통단속,1,200608,127.13127,37.44188
생활방범,3,201310,127.1319341,37.373896
생활방범,5,201303,127.1327209,37.4329847
생활방범,3,201509,127.10311,37.45348
생활방범,3,201310,127.1503255,37.4157872
생활방범,3,201112,127.10595,37.45933
생활방범,5,201909,127.154558,37.457355
교통단속,1,201812,127.1415728,37.46566223
생활방범,5,200905,127.1628045,37.4462828
생활방범,4,201004,127.1314289,37.3976713
생활방범,3,201004,127.12934,37.44713
생활방범,4,201310,127.1260824,37.3402035
생활방범,5,201004,127.163776,37.4351111
생활방범,5,201112,127.1626902,37.4482742
생활방범,3,202111,127.070216,37.371274
생활방범,4,201712,127.09401,37.37038
생활방범,4,201712,127.15476,37.44712
생활방범,5,202007,127.101439,37.404448
생활방범,5,201111,127.13605,37.41171
재난재해,2,202110,127.117,37.4207
생활방범,4,202111,127.067178,37.37299
생활방범,5,201106,127.0985162,37.395763
생활방범,4,202207,127.14797,37.46921
생활방범,5,202007,127.12917,37.446656
생활방범,5,201106,127.1021947,37.4017523
생활방범,3,201511,127.13104,37.36539
생활방범,5,201711,127.13025,37.43751
생활방범,4,201004,127.1573928,37.4385589
생활방범,5,201909,127.1168,37.36212
교통단속,1,200608,127.13306,37.37713
생활방범,4,201909,127.12284,37.36721
생활방범,4,201004,127.1384371,37.4440867
생활방범,5,202012,127.1374,37.38912
생활방범,5,201004,127.1625901,37.4393172
생활방범,3,201004,127.16804,37.45384
생활방범,3,201111,127.15737,37.442186
생활방범,4,201009,127.1227365,37.398449
생활방범,4,202012,127.123454,37.396987
생활방범,5,202007,127.10524,37.370065
생활방범,4,201411,127.1553447,37.4189781
생활방범,5,201111,127.1582261,37.4438246
생활방범,3,202007,127.167544,37.451349
생활방범,4,201909,127.11782,37.36982
생활방범,5,201412,127.12577,37.44392
생활방범,5,202012,127.130579,37.398259
생활방범,1,201106,127.0678368,37.3920821
교통단속,1,201306,127.07951,37.38885
생활방범,1,201106,127.0760468,37.3942033
생활방범,4,201106,127.0986246,37.4003444
생활방범,5,201807,127.1298,37.43666
쓰레기단속,1,200904,127.15907,37.43806
생활방범,2,201009,127.1066652,37.4591406
생활방범,4,202106,127.12943,37.439753
차량방범,1,201212,127.11827,37.41232
생활방범,5,201910,127.111285,37.392954
쓰레기단속,1,200911,127.13746,37.446
생활방범,5,202206,127.11512,37.37034
생활방범,3,201807,127.1425,37.44786
생활방범,5,201210,127.173,37.44448
생활방범,3,202009,127.137508,37.450258
생활방범,3,202007,127.108519,37.366046
생활방범,4,201106,127.0966303,37.3996858
생활방범,3,202111,127.071758,37.367561
생활방범,5,202210,127.116983,37.386381
생활방범,2,201510,127.1374761,37.3781899
생활방범,3,201004,127.1504763,37.3837138
생활방범,8,202110,127.12629,37.36974
생활방범,1,201411,127.0880095,37.3862453
생활방범,4,201812,127.14394,37.42988
생활방범,5,202004,127.098366,37.429078
생활방범,5,201004,127.106067,37.4549303
생활방범,5,202210,127.105563,37.343415
생활방범,4,201411,127.14996,37.4532
생활방범,5,201611,127.12366,37.35743
생활방범,3,201004,127.1408707,37.4494524
생활방범,4,200905,127.1410551,37.4328751
교통정보수집,1,200911,127.095424,37.400019
교통단속,1,200608,127.11016,37.34996
교통단속,1,201812,127.1477,37.4656
생활방범,4,201912,127.13388,37.4295
생활방범,5,201009,127.1521565,37.43082
생활방범,5,201912,127.131146,37.439142
생활방범,4,201812,127.1434,37.4666
생활방범,3,202007,127.125166,37.40528
생활방범,5,201712,127.12729,37.44489
생활방범,3,201106,127.1002116,37.3858441
생활방범,1,201912,127.141227,37.448711
생활방범,4,201210,127.10793,37.36163
생활방범,4,201406,127.0802587,37.3587247
생활방범,3,201106,127.1001988,37.3864613
생활방범,3,201205,127.125434,37.3967641
생활방범,5,202004,127.1004,37.4253
생활방범,4,201812,127.15619,37.4418
생활방범,4,201812,127.15783,37.45909
생활방범,5,202007,127.124407,37.409353
교통정보수집,1,201111,127.10885,37.33597
교통단속,1,201412,127.1231,37.38846
생활방범,5,202208,127.126825,37.440276
교통단속,1,202012,127.12945,37.41224
생활방범,5,201606,127.13076,37.43905
생활방범,5,201412,127.1233757,37.3692657
생활방범,4,202007,127.108338,37.375065
생활방범,5,201502,127.13592,37.44937
생활방범,4,200905,127.1450087,37.4493972
생활방범,1,201106,127.1077763,37.4052504
생활방범,5,201411,127.1244883,37.4167935
생활방범,4,202207,127.15422,37.45274
생활방범,4,201812,127.1497,37.4679
생활방범,3,201106,127.070906,37.387647
생활방범,3,202004,127.1006,37.4299
생활방범,5,202208,127.1601552,37.44967048
생활방범,1,201106,127.0814645,37.3884182
생활방범,5,201609,127.14902,37.44261
생활방범,1,201106,127.090186,37.4004346
생활방범,4,201210,127.154533,37.45472
생활방범,5,201711,127.14059,37.43773
교통정보수집,1,201111,127.112304,37.375185
생활방범,3,201606,127.09986,37.42303
생활방범,4,202208,127.1173426,37.3515924
생활방범,1,201106,127.0658011,37.3902352
생활방범,4,201004,127.1265644,37.4166991
생활방범,4,200905,127.1202017,37.3735107
교통단속,1,201106,127.11152,37.39802
생활방범,4,201912,127.15161,37.43201
생활방범,5,201912,127.134525,37.447014
생활방범,4,201609,127.15272,37.457554
생활방범,3,201509,127.1150879,37.3877071
생활방범,5,201310,127.13236,37.44592
생활방범,4,202106,127.106413,37.420702
생활방범,4,201310,127.13244,37.41179
쓰레기단속,1,201109,127.13132,37.43958
생활방범,4,202210,127.108597,37.36346
생활방범,4,201812,127.1405,37.4643
생활방범,5,201812,127.1418,37.4671
생활방범,5,200905,127.1380082,37.4396152
생활방범,5,201411,127.1123763,37.3528471
생활방범,4,202208,127.096269,37.408859
생활방범,4,200905,127.13956,37.43897
생활방범,4,201303,127.12958,37.45395
생활방범,4,200905,127.1308085,37.4320645
교통단속,1,202106,127.14938,37.44597
교통단속,1,201106,127.09991,37.40327
생활방범,3,201812,127.16505,37.44763
생활방범,4,202007,127.063617,37.392942
쓰레기단속,1,200904,127.16158,37.43369
생활방범,3,201004,127.1269273,37.4078712
생활방범,3,202204,127.1787714,37.4396627
생활방범,5,201004,127.1706281,37.4616613
생활방범,5,201612,127.14461,37.4365
교통단속,1,201905,127.12957,37.42854
생활방범,5,202007,127.075726,37.391628
생활방범,3,202012,127.12284,37.39736
생활방범,5,202007,127.10925,37.378036
생활방범,3,201909,127.12868,37.3682
생활방범,5,201909,127.12958,37.38252
생활방범,5,201210,127.17421,37.42317
생활방범,3,201205,127.114589,37.3544156
생활방범,5,202208,127.13216,37.4402
생활방범,4,202009,127.139641,37.449074
생활방범,5,202007,127.126947,37.461992
생활방범,4,201807,127.12789,37.34391
생활방범,4,201810,127.14112,37.43902
생활방범,5,201712,127.14077,37.45081
생활방범,4,201807,127.14176,37.37781
생활방범,3,201009,127.1583442,37.4135545
생활방범,4,202106,127.109963,37.349455
생활방범,5,202007,127.157292,37.436332
생활방범,5,201509,127.13821,37.44231
생활방범,4,200801,127.1240339,37.359722
생활방범,3,202004,127.0989,37.4304
생활방범,4,201106,127.0828094,37.3898787
생활방범,5,202208,127.15525,37.45573
교통정보수집,1,201111,127.128491,37.417045
생활방범,3,201210,127.15855,37.44113
교통단속,1,202109,127.11488,37.36162
쓰레기단속,1,200911,127.13199,37.44403
생활방범,4,202007,127.095755,37.370087
생활방범,5,201812,127.1377,37.4655
생활방범,5,201910,127.111147,37.391928
생활방범,3,201310,127.129828,37.4462122
생활방범,5,201909,127.14306,37.36728
생활방범,5,201912,127.134402,37.446502
차량방범,1,201004,127.15822,37.45276
생활방범,5,201106,127.0914083,37.3898586
생활방범,5,201411,127.12748,37.37048
교통단속,1,202106,127.134919,37.433856
생활방범,5,201910,127.11145,37.393711
생활방범,3,201310,127.1590395,37.4470109
생활방범,3,201310,127.1162756,37.3701823
생활방범,6,202208,127.12489,37.42907
생활방범,3,201807,127.13169,37.365
교통단속,1,200608,127.12252,37.40537
교통단속,1,202010,127.14931,37.452137
생활방범,2,201303,127.1103612,37.3439248
생활방범,3,201111,127.168383,37.437208
교통단속,1,201412,127.17908,37.44488
쓰레기단속,1,200904,127.15782,37.44169
생활방범,5,200905,127.12822,37.36475
생활방범,4,202010,127.149736,37.455904
생활방범,5,201807,127.13986,37.44152
교통단속,1,200607,127.16695,37.44283
생활방범,3,201106,127.09675,37.40178
생활방범,1,200810,127.15103,37.41426
생활방범,5,201106,127.1107219,37.3852998
생활방범,5,202210,127.104243,37.40265
생활방범,1,201106,127.0969764,37.4003742
생활방범,5,201106,127.0730788,37.3915089
생활방범,3,201807,127.09306,37.40842
생활방범,4,201004,127.1347304,37.4498017
생활방범,4,201106,127.0805443,37.3918656
생활방범,5,201810,127.08235,37.35174
생활방범,5,200905,127.1149456,37.3709913
생활방범,5,200905,127.1117901,37.3662785
생활방범,4,201812,127.13096,37.42835
생활방범,2,201510,127.10896,37.34749
생활방범,4,202106,127.122579,37.373162
생활방범,5,200806,127.1442419,37.3671358
생활방범,5,202112,127.13206,37.43803
생활방범,4,202210,127.105718,37.395096
생활방범,5,201210,127.143579,37.3694418
생활방범,3,201310,127.0845638,37.4339136
생활방범,5,202201,127.1522495,37.445923
생활방범,4,202112,127.15482,37.45367
생활방범,4,201106,127.1102491,37.3971657
생활방범,3,201412,127.1344587,37.437264
생활방범,1,202105,127.094497,37.384569
교통단속,1,201106,127.10159,37.36175
생활방범,5,201712,127.14774,37.44251
생활방범,5,202007,127.129188,37.467362
생활방범,3,201909,127.12346,37.45347
생활방범,4,202112,127.14864,37.37769
생활방범,4,201909,127.15637,37.40474
생활방범,5,202112,127.12872,37.43779
생활방범,9,202012,127.120465,37.348591
교통단속,1,200809,127.10796,37.3709
생활방범,5,200806,127.1445314,37.3749134
생활방범,3,202110,127.14307,37.43271
생활방범,3,201004,127.1798285,37.4450012
교통단속,1,201106,127.11312,37.3929
생활방범,3,201511,127.11833,37.34851
생활방범,7,201709,127.04942,37.39341
