bis_id,stn_nm,lon,lat
GGB233002482,사창리,126.9758,37.0912333
GGB233002483,사창리,126.9757833,37.0913
GGB233002484,화성시치매안심센터,126.9014167,37.0958667
GGB233002485,봉담한신아파트후문,126.9492,37.2156667
GGB233002486,남양읍행정복지센터,126.8210667,37.1935833
GGB233002487,남양읍행정복지센터,126.8211333,37.19375
GGB233002489,노하3리.장나루,126.8497,37.1550833
GGB233002490,영천교삼거리,127.0874667,37.2167
GGB233002492,정남YBM연수원,126.9817333,37.1964833
GGB233002493,경기남부직업능력개발원,127.08725,37.20955
GGB233002494,동탄초교,127.0929833,37.1881333
GGB233002495,동탄초교,127.0925167,37.1874833
GGB233002496,더샵센트럴시티2차.행복주택,127.0914167,37.1869
GGB233002497,행복주택.동탄경찰서,127.0918,37.1865667
GGB233002498,에일린의뜰.중흥S클래스에코밸리,127.0869333,37.1871833
GGB233002499,에일린의뜰.중흥S클래스에코밸리,127.08675,37.1868833
GGB233002500,LH4단지후문,127.1192,37.2042667
GGB233002501,LH4단지후문,127.1196167,37.2041
GGB233002502,반월중.고등학교앞,127.0556,37.2239333
GGB233002503,에스케이뷰후문상가앞,127.0558,37.2239667
GGB233002504,롯데씨네마.향남부영7,126.9109167,37.1146167
GGB233002505,향남주공5단지입구,126.9054167,37.11415
GGB233002506,하길리,126.9069833,37.1077167
GGB233002507,신영통현대타운2단지,127.0563667,37.2324
GGB233002508,화담고등학교,126.94205,37.22845
GGB233002509,마곡마을입구,126.9006667,37.1639167
GGB233002510,마곡마을입구,126.9005333,37.1641667
GGB233002511,장안우체국,126.81385,37.0721667
GGB233002512,장안우체국,126.81395,37.0721167
GGB233002513,길성리입구,126.95855,37.11815
GGB233002514,길성리입구,126.9585833,37.11825
GGB233002515,반도8차,127.0930167,37.2018667
GGB233002516,지산마을,127.1122333,37.2052167
GGB233002517,구문천리.돌래,126.9134,37.0791333
GGB233002518,구문천리.돌래,126.91315,37.0797167
GGB233002519,하길4리입구,126.9132167,37.08355
GGB233002520,하길4리입구,126.91255,37.0839833
GGB233002521,영천교삼거리,127.0876333,37.2169
GGB233002525,동탄레이크자이더테라스,127.09495,37.1696333
GGB233002526,기안교차로,126.9861833,37.22775
GGB233002528,사곳리.개내기,126.7177,37.1527333
GGB233002529,매송농협,126.9106333,37.2501667
GGB233002530,매송휴먼시아,126.87955,37.2652833
GGB233002531,서연초,127.1155,37.1588
GGB233002532,진안도서관.다람산공원,127.0345167,37.2172667
GGB233002533,다람산공원.진안도서관,127.0347333,37.2172
GGB233002535,정남YBM연수원,126.9818,37.1966833
GGB233002536,남양뉴타운10단지,126.8355167,37.20605
GGB233002537,동부출장소,127.0359167,37.2079167
GGB233002538,역사공원,126.9964167,37.20445
GGB233002539,반월체육센터,127.0524667,37.2299667
GGB233002540,고잔마을,126.6900167,37.1253167
GGB233002542,상안리,126.6998333,37.1718833
GGB233002543,쟁이골,126.6897167,37.1819667
GGB233002544,지화1리마을회관,126.68945,37.2193167
GGB233002545,비우물,126.7064167,37.17195
GGB233002546,지화1리,126.6874333,37.2188167
GGB233002547,고잔마을,126.6900167,37.1252667
GGB233002548,봉담2.LH2단지,126.9449,37.22195
GGB233002549,지화리,126.6836333,37.2177667
GGB233000196,팔탄공단앞,126.8767833,37.17045
GGB233000197,고잔앞들,126.6905833,37.1206333
GGB233000198,고잔앞들,126.6904,37.1209
GGB233000199,병점아이파크캐슬.성호플레르빌,127.0246,37.2014667
GGB233000200,병점아이파크캐슬.성호플레르빌,127.0247833,37.2016667
GGB233000201,율암삼거리,126.8807833,37.1668
GGB233000202,율암2리.쇄네,126.87285,37.17355
GGB233000204,하저3리.한미약품,126.8656,37.18105
GGB233000205,어울림공원,126.9433333,37.2335833
GGB233000206,금광포란재아파트,126.8555833,37.1833333
GGB233000207,무송교차로,126.84485,37.1819
GGB233000208,공군부대입구,126.8316833,37.1957
GGB233000209,창의고,127.1220333,37.1817
GGB233000210,기업은행,126.81965,37.2073
GGB233000211,어울림공원,126.94365,37.2337
GGB233000212,백토2리,126.94775,37.1229833
GGB233000213,백토2리,126.9476833,37.1230333
GGB233000214,백토사거리,126.94555,37.11795
GGB233000215,남전2리종점,126.8316167,37.2447167
GGB233000216,백토사거리,126.9457333,37.1181333
GGB233000217,새봄초등학교,127.0311833,37.2010167
GGB233000218,병점역아이파크캐슬,127.0296333,37.20375
GGB233000219,병점복합타운,127.0288667,37.20515
GGB233000220,병점복합타운,127.0285167,37.2049667
GGB233000221,병점역아이파크캐슬,127.0294167,37.20335
GGB233000222,새봄초등학교,127.0306,37.20125
GGB233000223,내리교회,127.0203167,37.1620833
GGB233000224,이산고등학교,127.0877833,37.1916
GGB233000225,이산고등학교,127.0878333,37.1915
GGB233000226,한화포레나,127.0987333,37.1646833
GGB233000227,한화포레나,127.0986833,37.1649667
GGB233000228,망포고등학교,127.04565,37.2350667
GGB233000229,망포고등학교,127.0460667,37.2340833
GGB233000231,화리현리입구,126.9424667,37.11595
GGB233000232,화리현리,126.9401167,37.1151333
GGB233000233,화리현리,126.9406667,37.11525
GGB233000234,송산테크노파크산업단지,126.6973,37.2223333
GGB233000235,송산테크노파크산업단지,126.6981833,37.2228333
GGB233000238,화남초등학교,127.0968667,37.16395
GGB233000240,육리2리.창말,126.7201667,37.1967
GGB233000242,동탄파크자이정문,127.1118333,37.2112833
GGB233000243,동탄파크자이정문,127.1116167,37.2113
GGB233000246,삼부실,126.8224667,37.2340833
GGB233000247,남양석산,126.8645,37.2029333
GGB233000248,남양석산,126.8641167,37.2030833
GGB233000249,진우물류센터,127.0966167,37.1590667
GGB233000251,장덕2리.전파연구소,126.81055,37.1682667
GGB233000252,장덕2리.전파연구소,126.81065,37.1683167
GGB233000253,요리윗말입구,126.9642,37.1122667
GGB233000254,요리윗말입구,126.9641,37.1123
GGB233000255,은장공단,126.7898833,37.1980833
GGB233000258,화산생태.체육공원,127.0246667,37.2162
GGB233000259,은장슈퍼,126.7929833,37.1924
GGB233000260,쌍송공단,126.7901833,37.1931833
GGB233000261,용포2리,126.7480333,37.2319
GGB233000262,화산생태.체육공원,127.0245333,37.2161167
GGB233000263,비봉상업지구,126.8733167,37.2465
GGB233000264,비봉상업지구,126.8731667,37.2464333
GGB233000265,매송휴먼시아,126.87945,37.2654167
GGB233000266,새터말입구,127.0164333,37.2227167
GGB233000267,사강정형외과,126.739,37.2133333
GGB233000268,사강시장,126.7366667,37.213
GGB233000269,육일리.육교동입구,126.7281167,37.2095833
GGB233000270,육일리.육교동입구,126.7277833,37.2094167
GGB233000271,사강복지회관,126.7325667,37.2129167
GGB233000272,효성해링턴플레이스후문,127.0359,37.2054667
GGB233000273,내리,126.9244,37.2370167
GGB233000274,내리,126.9243833,37.2363667
GGB233000275,화남초등학교,127.0966333,37.1633667
GGB233000276,역사공원.LH1단지,126.9987167,37.2056833
GGB233000277,LH1단지,126.9990333,37.2055833
GGB233000278,사강3리,126.7273167,37.2270167
GGB233000279,쌍정리,126.7240667,37.2308667
GGB233000280,쌍정2리,126.7299667,37.2345667
GGB233000281,쌍정1리.복우물,126.7341333,37.2353833
GGB233000282,고정4리,126.7385,37.2394167
GGB233000283,고정1리.큰한뿌리,126.7401833,37.2435167
GGB233000284,정보화마을,126.7446667,37.2438667
GGB233000285,고정2리,126.7458333,37.2485667
GGB233000286,우미린.LH2단지,127.0032667,37.20475
GGB233000287,LH2단지.우미린,127.0030167,37.2046667
GGB233000288,우미린.LH1단지,127.0014167,37.2058333
GGB233000289,봉가1리,126.7449167,37.2122833
GGB233000290,LH1단지.우미린,127.0012833,37.20565
GGB233000291,우방아이유쉘.우미린,127.0054833,37.2043667
GGB233000292,신흥유원지,126.6958167,37.23085
GGB233000293,우미린센트포레.우방,127.0050833,37.2044833
GGB233000294,청원3리,126.76125,37.1759333
GGB233000295,바이오단지종점,126.7653333,37.17265
GGB233000296,마산초교,126.6916,37.2310333
GGB233000297,바이오단지종점,126.7652333,37.17245
GGB233000298,마산1리,126.7009833,37.2273
GGB233000299,활초리입구,126.8426667,37.1808167
GGB233000300,홍난파생가입구,126.8359667,37.1776
GGB233000301,해병대사령부종점,126.9256667,37.17095
GGB233000302,봉황마을,126.9417,37.2366833
GGB233000303,봉황마을,126.9413833,37.2367667
GGB233000304,안녕우방아이유쉘,127.0060667,37.2025167
GGB233000305,그란비아스타,127.0990167,37.19335
GGB233000306,모아미래도(마을),127.05925,37.2012167
GGB233000307,요당1리,126.9347667,37.0687667
GGB233000308,요당리입구,126.93745,37.0706667
GGB233000309,샘터입구,126.8047,37.2073167
GGB233000310,헤르만하우스남양,126.8043667,37.2084167
GGB233000311,봉화산입구,126.6919833,37.1886333
GGB233000312,화남산단삼거리,126.6717667,37.164
GGB233000314,전곡산단삼거리,126.66535,37.1825167
GGB233000315,융건로,126.9836833,37.21515
GGB233000316,융건로,126.9836333,37.2153667
GGB233000317,융건릉사거리앞,126.98755,37.2066333
GGB233000320,우방아이유쉘1단지,126.9549,37.2374667
GGB233000321,우방아이유쉘1단지,126.9550667,37.2374667
GGB233000322,해운경로당,126.7015333,37.1379833
GGB233000323,용두2리,126.7006333,37.1477
GGB233000324,매화리,126.7036333,37.1687
GGB233000325,궁평교회,126.6987667,37.1354667
GGB233000326,박고지,126.6937167,37.1298167
GGB233000327,쎈트럴써밋,127.1212667,37.1738167
GGB233000328,쎈트럴써밋,127.12135,37.1740667
GGB233000329,제일풍경채.행복주택40단지,127.1416,37.1766333
GGB233000330,궁평항,126.6849333,37.1168333
GGB233000331,제일풍경채.행복주택40단지,127.1414,37.17715
GGB233000332,디루체,127.1258,37.1738833
GGB233000333,디루체,127.1260167,37.1741333
GGB233000334,봉담읍행정복지센터(좌회전전용),126.9500333,37.2209
GGB233000335,함백산추모공원,126.9109833,37.2692833
GGB233000336,전곡산단삼거리,126.6655167,37.1824333
GGB233000337,봉담수정동남메리트,126.9488667,37.2222333
GGB233000338,봉담수정동남메리트,126.9481667,37.2223833
GGB233000339,남수원현대아파트정문앞,127.0101333,37.2073667
GGB233000340,서희스타힐스3.1단지,126.8189167,37.1930167
GGB233000341,서희스타힐스1.3단지,126.81815,37.1926667
GGB233000342,남양읍행정복지센터.서희스타힐스,126.8215667,37.1927833
GGB233000343,남양읍행정복지센터.서희스타힐스,126.8218667,37.19285
GGB233000344,상안리삼거리,126.7066833,37.1739833
GGB233000346,전곡2리마을회관.운천동,126.6920167,37.1912
GGB233000347,육일1리.육도리,126.7193,37.2077167
GGB233000348,육일1리.육도리,126.7194,37.2076667
GGB233000349,칠곡리,126.71145,37.2034
GGB233000350,전곡1리.당고지,126.7004333,37.1997833
GGB233000351,전곡1리마을회관,126.6968333,37.1971167
GGB233000352,단독주택,127.1245833,37.2042833
GGB233000353,호반써밋동탄,127.13365,37.1730167
GGB233000354,호반써밋동탄,127.1332333,37.1732333
GGB233000355,동탄9동행정복지센터,127.1380833,37.1799833
GGB233000356,동탄9동행정복지센터,127.13775,37.18025
GGB233000357,은성정밀앞,126.8677833,37.1864667
GGB233000358,은성정밀앞,126.8678,37.1865333
GGB233000359,비봉면행정복지센터,126.8732833,37.2356833
GGB233000360,단독주택,127.1246833,37.2041333
GGB233000361,자안공단,126.8719833,37.20655
GGB233000362,상신3리입구.한양수자인,126.90595,37.0998833
GGB233000363,상신3리입구.한양수자인,126.9056667,37.1001
GGB233000364,반정아이파크5단지후문,127.04505,37.2344
GGB233000365,반정아이파크5단지정문,127.0423167,37.238
GGB233000366,반정아이파크5단지후문,127.0442,37.2342833
GGB233000367,반정아이파크4단지정문,127.04205,37.2372333
GGB233000368,남양뉴타운20.19단지,126.8416,37.2035167
GGB233000369,기산베스트빌,126.8224,37.1956
GGB233000370,조암4리앞,126.7963667,37.0822667
GGB233000371,우정초등학교,126.8017,37.0808167
GGB233000372,조암8리,126.81045,37.0812667
GGB233000373,조암시장남쪽입구,126.8192667,37.0829833
GGB233000374,창의고,127.1224667,37.1818
GGB233000375,신리사거리,126.9804833,37.1641
GGB233000376,신리사거리,126.9803333,37.1639167
GGB233000377,금의리,126.8431167,37.10315
GGB233000378,소방서,127.0017833,37.1652833
GGB233000379,방교초.레이크자이더테라스,127.10085,37.1723667
GGB233000380,성문,126.8657167,37.10335
GGB233000381,해창2리.능인대학원대학교,126.8722333,37.1082
GGB233000382,신미주아파트.포스코2차,127.09035,37.1898667
GGB233000383,남양뉴타운19.20단지,126.8413833,37.2034167
GGB233000384,동양빌딩앞,126.9017833,37.1272167
GGB233000385,화성시보건소앞,126.9049333,37.1290667
GGB233000386,모즐저수지입구,126.7054667,37.2009833
GGB233000387,발안만세시장,126.9094167,37.1333
GGB233000388,화성시보건소앞,126.9049,37.1287833
GGB233000389,동양빌딩앞,126.9017667,37.1270167
GGB233000390,한국폴리텍대학,126.8929,37.1217833
GGB233000391,매곡리,126.8884667,37.11725
GGB233000392,해창리,126.8791667,37.1126
GGB233000393,해창2리.능인대학원대학교,126.8725167,37.1081167
GGB233000394,성문,126.8657333,37.1032333
GGB233000395,수촌1리,126.8574833,37.1028333
GGB233000396,수촌3리,126.8517,37.1029333
GGB233000397,수촌3리,126.8430333,37.1029333
GGB233000398,금의1리입구,126.8393167,37.1002167
GGB233000399,화산리,126.7915,37.0623667
GGB233000400,어은1리,126.8342,37.0953833
GGB233000401,어은1정미소앞,126.8313167,37.0931333
GGB233000402,어은삼거리,126.8269167,37.0861167
GGB233000403,신동탄포레자이.율목초후문,127.0633333,37.2371833
GGB233000404,운평2리,126.7807,37.0845
GGB233000405,원안3리,126.7858,37.0967333
GGB233000407,호곡1리,126.78455,37.1197167
GGB233000408,호곡3리마을회관,126.7720667,37.1172
GGB233000409,호곡3리입구,126.7763,37.1196
GGB233000410,경기요양병원,126.7972667,37.11505
GGB233000411,호곡리,126.79435,37.1174667
GGB233000412,경진여객차고지,126.8163,37.0729833
GGB233000413,선창포구종점,126.7963333,37.1281833
GGB233000414,문화마을,126.7956667,37.1240333
GGB233000415,호곡리,126.7946,37.1174833
GGB233000416,신왕리,126.9443,37.0834833
GGB233000417,운평사거리,126.7767167,37.0829667
GGB233000419,뒷말,126.7708667,37.0772167
GGB233000420,운평3리,126.7753,37.08175
GGB233000421,주곡리,126.8155167,37.1277
GGB233000422,주곡1리.박우물,126.81195,37.1341167
GGB233000424,고정초등학교,126.7367333,37.2373333
GGB233000425,주곡1리마을회관,126.8171833,37.1258167
GGB233000427,삼화2리,126.8517667,37.2431167
GGB233000428,금호어울림레이크.우남더테라스,127.1088333,37.1619
GGB233000429,삼화2리,126.85145,37.2427833
GGB233000430,반도4차.동탄4동복지센터,127.1154,37.2001
GGB233000431,중흥클래스에듀,127.1139167,37.1731
GGB233000432,중흥클래스에듀,127.1141333,37.1734
GGB233000433,나루마을.한화우림,127.0753333,37.1950833
GGB233000434,남양고,126.8257833,37.206
GGB233000435,석포5리마을회관앞,126.8406167,37.1453833
GGB233000436,석포5리,126.8419,37.1429833
GGB233000437,석포리,126.839,37.1406833
GGB233000438,월문리온천입구,126.8772333,37.1143167
GGB233000439,월문초등학교,126.8714,37.1178667
GGB233000440,월문리,126.8690667,37.1193167
GGB233000002,화성시민캠퍼스,126.9704333,37.2293167
GGB233000003,상두2리,126.9484,37.1013667
GGB233000004,대양2리,126.9424833,37.0864167
GGB233000005,대양4리,126.9419667,37.0902833
GGB233000006,대양1리,126.9393167,37.0955667
GGB233000007,대양2리,126.9426167,37.0868
GGB233000008,용소4리,126.9818167,37.0848667
GGB233000009,용소1리,126.9845,37.08005
GGB233000010,용소2리,126.97815,37.0791333
GGB233000011,요꼴마을회관,126.9672833,37.1093
